District_Name,State_Full,Agency ID - NCES Assigned,FIPS_Code,Total_Students,FTE_Teachers,Student_Teacher_Ratio,State_Abbr,Poverty_Rate,Median_Household_Income,Unemployment_Rate,Graduation_Outcome
SUMNER-EDDYVILLE-MILLER SCHS,Nebraska,3177340.0,31047,222.0,21.67,10.244577757268111,NE,10.5,67619.0,2.4000000000000004,Medium (80-89%)
SUMNER-FREDERICKSBURG COMM SCHOOL DISTRICT,Iowa,1927600.0,19017,809.0,61.69,13.113956881180094,IA,7.800000000000001,79410.0,2.5,High (>=90%)
SUMTER,Florida,1201800.0,12119,9404.0,555.1,16.941091695190057,FL,9.700000000000001,79334.0,4.2,High (>=90%)
SUMTER 01,South Carolina,4503902.0,45085,14800.0,925.5,15.991356023770935,SC,17.5,55481.0,3.8000000000000003,Medium (80-89%)
SUMTER COUNTY,Alabama,103090.0,01119,1006.0,67.0,15.014925373134329,AL,33.5,37021.0,3.7,Low (<80%)
SUMTER COUNTY,Georgia,1304620.0,13261,3630.0,264.3,13.734392735527809,GA,26.3,43835.0,4.5,Low (<80%)
SUN AREA TECHNICAL INSTITUTE,Pennsylvania,4280420.0,42119,71.0,22.0,3.227272727272727,PA,11.3,82708.0,2.9000000000000004,Medium (80-89%)
SUN PRAIRIE AREA SCHOOL DISTRICT,Wisconsin,5514640.0,55025,8350.0,679.05,12.296590825417864,WI,10.0,84190.0,2.3000000000000003,Medium (80-89%)
SUN RIVER VALLEY ELEM,Montana,3024300.0,30013,178.0,14.1,12.624113475177305,MT,12.100000000000001,65018.0,2.9000000000000004,Medium (80-89%)
SUN VALLEY ACADEMY - GLENDALE INC. (1002008),ARIZONA,409740.0,04013,,,,AZ,11.100000000000001,86973.0,3.4000000000000004,Medium (80-89%)
SUN VALLEY ACADEMY - SOUTH MOUNTAIN INC. (90192),Arizona,400793.0,04013,575.0,,,AZ,11.100000000000001,86973.0,3.4000000000000004,Medium (80-89%)
SUNAPEE SCHOOL DISTRICT,New Hampshire,3306540.0,33019,375.0,42.2,8.886255924170616,NH,9.1,74730.0,1.9000000000000001,High (>=90%)
SUNBRIDGE SCHOOLS,Ohio,3901475.0,39095,258.0,11.0,23.454545454545453,OH,18.2,60525.0,4.2,Medium (80-89%)
SUNBURST K-12 SCHOOLS,Montana,3025320.0,30101,125.0,19.24,6.496881496881498,MT,17.0,52399.0,2.2,Medium (80-89%)
SUNCOAST PREPARATORY ACADEMY DISTRICT,CALIFORNIA,601757.0,06073,77.0,6.66,11.561561561561561,CA,10.100000000000001,103476.0,3.9000000000000004,Medium (80-89%)
SUNDALE UNION ELEMENTARY,California,638340.0,06107,824.0,32.0,25.75,CA,17.5,71368.0,10.0,Medium (80-89%)
SUNDERLAND,Massachusetts,2511370.0,25011,177.0,23.71,7.465204555040067,MA,11.9,71256.0,2.9000000000000004,Medium (80-89%)
SUNDOWN ISD,Texas,4841850.0,48219,592.0,57.31,10.329785377770023,TX,15.100000000000001,60851.0,3.6,Medium (80-89%)
SUNFLOWER CTY CONS SCHOOL DISTRICT,MISSISSIPPI,2800187.0,28133,2929.0,238.35,12.288651143276693,MS,32.5,43980.0,4.6000000000000005,Low (<80%)
SUNMAN-DEARBORN COM SCH CORP,Indiana,1811190.0,18029,3825.0,222.0,17.22972972972973,IN,7.9,82578.0,3.3000000000000003,High (>=90%)
SUNNYBROOK SD 171,Illinois,1738370.0,17031,990.0,66.0,15.0,IL,13.200000000000001,80547.0,4.4,Medium (80-89%)
SUNNYSIDE SCHOOL DISTRICT,Washington,5308670.0,53077,6369.0,359.5,17.716272600834493,WA,16.1,67112.0,5.800000000000001,Medium (80-89%)
SUNNYSIDE UNIFIED DISTRICT (4407),Arizona,408170.0,04019,14541.0,741.01,19.62321696063481,AZ,14.0,69553.0,3.8000000000000003,Medium (80-89%)
SUNNYSIDE UNION ELEMENTARY,California,638430.0,06107,320.0,17.0,18.823529411764707,CA,17.5,71368.0,10.0,Medium (80-89%)
SUNNYVALE,California,638460.0,06085,5465.0,285.19,19.16266348749956,CA,7.6000000000000005,154573.0,3.5,High (>=90%)
SUNNYVALE ISD,Texas,4841880.0,48113,2205.0,151.04,14.598781779661017,TX,13.8,74352.0,3.8000000000000003,Medium (80-89%)
SUNOL GLEN UNIFIED,California,600021.0,06001,268.0,12.47,21.491579791499596,CA,9.5,119230.0,4.1000000000000005,High (>=90%)
SUNRAY COLLEGIATE ISD,Texas,4841910.0,48341,675.0,62.36,10.824246311738294,TX,13.5,64003.0,2.7,Medium (80-89%)
SUNRISE MIDDLE DISTRICT,CALIFORNIA,602166.0,06085,308.0,14.19,21.705426356589147,CA,7.6000000000000005,154573.0,3.5,High (>=90%)
SUNRISE R-IX,Missouri,2929820.0,29099,333.0,28.5,11.68421052631579,MO,9.200000000000001,81517.0,2.8000000000000003,High (>=90%)
SUNSET ELEM,Montana,3025380.0,30063,11.0,2.03,5.418719211822661,MT,11.4,72882.0,2.9000000000000004,Medium (80-89%)
SUNSET RIDGE SD 29,Illinois,1738400.0,17031,490.0,55.6,8.81294964028777,IL,13.200000000000001,80547.0,4.4,Medium (80-89%)
SUNTEX SD 10,Oregon,4111910.0,41025,2.0,1.0,2.0,OR,15.200000000000001,56649.0,4.2,Medium (80-89%)
SUPERIOR CENTRAL SCHOOL DISTRICT,Michigan,2600019.0,26003,329.0,22.44,14.661319073083778,MI,12.9,62543.0,7.7,Medium (80-89%)
SUPERIOR K-12 SCHOOLS,Montana,3025470.0,30061,324.0,33.26,9.74143114852676,MT,13.4,58832.0,4.9,Medium (80-89%)
SUPERIOR PUBLIC SCHOOLS,Nebraska,3100029.0,31129,410.0,42.35,9.681227863046045,NE,10.8,58951.0,2.0,Medium (80-89%)
SUPERIOR SCHOOL DISTRICT,Wisconsin,5514670.0,55031,4155.0,287.16,14.46928541579607,WI,9.5,73372.0,4.3,High (>=90%)
SUPERIOR UNIFIED SCHOOL DISTRICT (4440),Arizona,408230.0,04021,335.0,19.25,17.4025974025974,AZ,11.8,77290.0,4.1000000000000005,Medium (80-89%)
SUQUAMISH TRIBAL EDUCATION DEPARTMENT,WASHINGTON,5300328.0,53035,84.0,14.25,5.894736842105263,WA,8.700000000000001,98894.0,4.1000000000000005,High (>=90%)
SURAD ACADEMY,MINNESOTA,2791459.0,27131,,,,MN,10.3,81824.0,2.6,Medium (80-89%)
SURING PUBLIC SCHOOL DISTRICT,Wisconsin,5514700.0,55083,326.0,31.38,10.388782664117272,WI,8.6,69599.0,3.3000000000000003,High (>=90%)
SURPRISE VALLEY JOINT UNIFIED,California,638520.0,06049,96.0,7.95,12.075471698113207,CA,20.1,51996.0,6.300000000000001,Low (<80%)
SURREY 41,North Dakota,3817910.0,38101,423.0,39.5,10.708860759493671,ND,7.4,71754.0,2.1,High (>=90%)
SURRY COUNTY PUBLIC SCHOOLS,Virginia,5103750.0,51181,681.0,84.0,8.107142857142858,VA,12.4,68714.0,2.7,Medium (80-89%)
SURRY COUNTY SCHOOLS,North Carolina,3704410.0,37171,7340.0,506.26,14.498479042389286,NC,13.9,58211.0,3.2,Medium (80-89%)
SURRY PUBLIC SCHOOLS,Maine,2312750.0,23009,188.0,16.01,11.742660836976889,ME,10.100000000000001,72647.0,3.2,Medium (80-89%)
SURRY SCHOOL DISTRICT,New Hampshire,3303275.0,33005,,,,NH,9.0,84008.0,2.3000000000000003,High (>=90%)
SURRY VILLAGE CHARTER SCHOOL,New Hampshire,3300039.0,33005,94.0,8.5,11.058823529411764,NH,9.0,84008.0,2.3000000000000003,High (>=90%)
SUSANVILLE ELEMENTARY,California,638550.0,06035,1044.0,46.96,22.23168654173765,CA,17.1,77743.0,5.2,Medium (80-89%)
SUSQ-CYBER CS,Pennsylvania,4200028.0,42037,,,,PA,12.600000000000001,63605.0,3.6,Medium (80-89%)
SUSQUEHANNA COMMUNITY SD,Pennsylvania,4222980.0,42115,783.0,64.51,12.137653077042318,PA,12.0,70021.0,3.2,Medium (80-89%)
SUSQUEHANNA COUNTY CAREER AND TECHNOLOGY CENTER,Pennsylvania,4200003.0,42115,8.0,15.5,0.5161290322580645,PA,12.0,70021.0,3.2,Medium (80-89%)
SUSQUEHANNA TOWNSHIP SD,Pennsylvania,4223010.0,42043,3062.0,187.5,16.330666666666666,PA,12.9,73929.0,3.2,Medium (80-89%)
SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT,New York,3628380.0,36007,1484.0,109.22,13.587255081486907,NY,16.8,63590.0,3.9000000000000004,Medium (80-89%)
SUSQUENITA SD,Pennsylvania,4223040.0,42099,1772.0,127.85,13.859992178333986,PA,10.100000000000001,71392.0,2.9000000000000004,Medium (80-89%)
SUSSEX ACADEMY,Delaware,1000011.0,10005,1118.0,61.0,18.327868852459016,DE,10.100000000000001,78092.0,3.8000000000000003,Medium (80-89%)
SUSSEX COUNTY PUBLIC SCHOOLS,Virginia,5103780.0,51183,998.0,84.5,11.810650887573965,VA,20.900000000000002,53020.0,4.1000000000000005,Low (<80%)
SUSSEX COUNTY TECHNICAL SCHOOL DISTRICT,New Jersey,3415930.0,34037,677.0,60.0,11.283333333333333,NJ,5.4,109884.0,4.3,High (>=90%)
SUSSEX COUNTY TECHNOLOGY CHARTER SCHOOL,New Jersey,3400055.0,34037,220.0,22.85,9.62800875273523,NJ,5.4,109884.0,4.3,High (>=90%)
SUSSEX MONTESSORI SCHOOL,DELAWARE,1000063.0,10005,403.0,19.0,21.210526315789473,DE,10.100000000000001,78092.0,3.8000000000000003,Medium (80-89%)
SUSSEX TECHNICAL SCHOOL DISTRICT,Delaware,1001680.0,10005,1292.0,89.0,14.51685393258427,DE,10.100000000000001,78092.0,3.8000000000000003,Medium (80-89%)
SUSSEX-WANTAGE REGIONAL SCHOOL DISTRICT,New Jersey,3415960.0,34037,1044.0,105.5,9.895734597156398,NJ,5.4,109884.0,4.3,High (>=90%)
SUTHERLAND PUBLIC SCHOOLS,Nebraska,3100024.0,31111,305.0,27.72,11.002886002886003,NE,12.5,63632.0,2.2,Medium (80-89%)
SUTHERLIN SD 130,Oregon,4111940.0,41019,1362.0,83.24,16.36232580490149,OR,16.0,60296.0,4.7,Medium (80-89%)
SUTTER COUNTY OFFICE OF EDUCATION,California,691042.0,06101,376.0,35.7,10.532212885154062,CA,15.3,71968.0,7.800000000000001,Medium (80-89%)
SUTTER PEAK CHARTER ACADEMY DISTRICT,CALIFORNIA,601512.0,06101,613.0,23.04,26.60590277777778,CA,15.3,71968.0,7.800000000000001,Medium (80-89%)
SUTTER UNION HIGH,California,638610.0,06101,802.0,34.97,22.933943380040034,CA,15.3,71968.0,7.800000000000001,Medium (80-89%)
SUTTON,Massachusetts,2511400.0,25027,1312.0,98.72,13.290113452188006,MA,10.9,93561.0,3.5,Medium (80-89%)
SUTTON PUBLIC SCHOOLS,Nebraska,3177520.0,31035,420.0,38.68,10.858324715615305,NE,9.600000000000001,67568.0,2.4000000000000004,High (>=90%)
SUTTONS BAY PUBLIC SCHOOLS,Michigan,2633360.0,26089,578.0,34.19,16.905527932143904,MI,7.2,91727.0,3.8000000000000003,High (>=90%)
SUWANNEE,Florida,1201830.0,12121,5935.0,306.26,19.378959054398223,FL,17.3,56009.0,3.4000000000000004,Medium (80-89%)
SW AERONAUTICS MATHEMATICS AND SCIENCE ACADEMY,New Mexico,3500151.0,35001,278.0,12.45,22.329317269076306,NM,13.5,68286.0,3.5,Medium (80-89%)
SWAIN COUNTY SCHOOLS,North Carolina,3704440.0,37173,1910.0,135.51,14.094900745332449,NC,15.600000000000001,54357.0,2.9000000000000004,Medium (80-89%)
SWALLOW SCHOOL DISTRICT,Wisconsin,5509240.0,55133,464.0,29.51,15.723483564893256,WI,5.5,99168.0,2.6,High (>=90%)
SWAMPSCOTT,Massachusetts,2511430.0,25009,2069.0,189.84,10.898651495996628,MA,9.600000000000001,96303.0,3.5,High (>=90%)
SWAN LAKE-SALMON ELEM,Montana,3015930.0,30047,2.0,1.0,2.0,MT,13.9,60882.0,3.6,Medium (80-89%)
SWAN RIVER ELEM,Montana,3025500.0,30029,191.0,13.5,14.148148148148149,MT,9.9,74150.0,3.5,High (>=90%)
SWAN RIVER MONTESSORI CHARTER SCH,Minnesota,2700249.0,27171,164.0,13.22,12.405446293494704,MN,5.4,104303.0,2.9000000000000004,High (>=90%)
SWAN VALLEY ELEM,Montana,3025530.0,30063,33.0,4.02,8.208955223880597,MT,11.4,72882.0,2.9000000000000004,Medium (80-89%)
SWAN VALLEY ELEMENTARY DISTRICT,Idaho,1603120.0,16019,67.0,5.0,13.4,ID,10.200000000000001,74948.0,2.6,Medium (80-89%)
SWAN VALLEY SCHOOL DISTRICT,Michigan,2633410.0,26145,1790.0,98.61,18.15231720920799,MI,16.2,59188.0,5.2,Medium (80-89%)
SWANSEA,Massachusetts,2511460.0,25005,2003.0,151.19,13.24823070308883,MA,12.700000000000001,81047.0,4.1000000000000005,Medium (80-89%)
SWANTON LOCAL,Ohio,3904709.0,39051,1138.0,71.56,15.902738960313023,OH,8.0,70724.0,3.5,High (>=90%)
SWANVILLE PUBLIC SCHOOL DISTRICT,Minnesota,2738280.0,27097,356.0,28.38,12.544045102184638,MN,10.200000000000001,68639.0,4.4,Medium (80-89%)
SWARTZ CREEK COMMUNITY SCHOOLS,Michigan,2633420.0,26049,3510.0,173.82,20.19330341732827,MI,17.900000000000002,60192.0,5.0,Medium (80-89%)
SWEDEBORG R-III,Missouri,2929850.0,29169,38.0,4.6,8.260869565217392,MO,11.4,71856.0,3.6,Medium (80-89%)
SWEDESBORO-WOOLWICH SCHOOL DISTRICT,New Jersey,3415990.0,34015,1591.0,142.7,11.14926419060967,NJ,8.4,96965.0,4.3,High (>=90%)
SWEENY ISD,Texas,4841970.0,48039,1898.0,131.8,14.40060698027314,TX,9.4,93071.0,4.4,High (>=90%)
SWEET BRIAR 17,North Dakota,3817940.0,38059,25.0,2.0,12.5,ND,7.9,80159.0,2.3000000000000003,High (>=90%)
SWEET GRASS,Montana,3000079.0,30097,,,,MT,10.0,70052.0,2.3000000000000003,Medium (80-89%)
SWEET GRASS COUNTY H S,Montana,3025560.0,30097,161.0,14.86,10.834454912516824,MT,10.0,70052.0,2.3000000000000003,Medium (80-89%)
SWEET HOME CENTRAL SCHOOL DISTRICT,New York,3628500.0,36029,3563.0,309.91,11.49688619276564,NY,14.100000000000001,70443.0,3.8000000000000003,Medium (80-89%)
SWEET HOME ISD,Texas,4842000.0,48285,145.0,11.68,12.414383561643836,TX,12.5,64145.0,3.3000000000000003,Medium (80-89%)
SWEET HOME SD 55,Oregon,4111970.0,41043,2337.0,124.98,18.69899183869419,OR,14.200000000000001,70242.0,4.1000000000000005,Medium (80-89%)
SWEET SPRINGS R-VII,Missouri,2929880.0,29195,402.0,39.0,10.307692307692308,MO,17.6,53943.0,3.0,Medium (80-89%)
SWEETWATER,Oklahoma,4029310.0,40009,122.0,19.05,6.404199475065616,OK,21.8,51960.0,3.0,Low (<80%)
SWEETWATER,Tennessee,4704050.0,47123,1486.0,91.5,16.240437158469945,TN,16.0,58980.0,3.6,Medium (80-89%)
SWEETWATER COUNTY SCHOOL DISTRICT #1,Wyoming,5605302.0,56037,5051.0,359.43,14.052805831455359,WY,10.0,76442.0,3.3000000000000003,Medium (80-89%)
SWEETWATER COUNTY SCHOOL DISTRICT #2,Wyoming,5605762.0,56037,2406.0,191.64,12.554790231684409,WY,10.0,76442.0,3.3000000000000003,Medium (80-89%)
SWEETWATER ISD,Texas,4842030.0,48353,1942.0,150.59,12.895942625672355,TX,20.400000000000002,53370.0,3.5,Low (<80%)
SWEETWATER UNION HIGH,California,638640.0,06073,36109.0,1560.93,23.133004042461863,CA,10.100000000000001,103476.0,3.9000000000000004,Medium (80-89%)
SWINK SCHOOL DISTRICT NO. 33 IN THE COUNTY OF OTERO AND ST,Colorado,806840.0,08089,314.0,30.06,10.445775116433799,CO,20.1,52169.0,4.1000000000000005,Low (<80%)
SWITZERLAND COUNTY SCHOOL CORP,Indiana,1811220.0,18155,1483.0,88.0,16.852272727272727,IN,12.8,60219.0,3.2,Medium (80-89%)
SWITZERLAND OF OHIO LOCAL,Ohio,3904865.0,39111,1946.0,187.19,10.395854479405951,OH,14.8,54285.0,5.5,Medium (80-89%)
SYCAMORE ACAD OF SCI AND CULTURAL ARTS - CHINO VLY DIST,CALIFORNIA,602518.0,06071,311.0,16.5,18.848484848484848,CA,13.200000000000001,84576.0,4.7,Medium (80-89%)
SYCAMORE ACADEMY OF SCIENCE AND CULTURAL ARTS DISTRICT,CALIFORNIA,602009.0,06065,507.0,23.49,21.58365261813538,CA,11.3,90251.0,4.800000000000001,Medium (80-89%)
SYCAMORE COMMUNITY CITY,Ohio,3904486.0,39061,5684.0,363.48,15.637724221415208,OH,13.600000000000001,68810.0,3.2,Medium (80-89%)
SYCAMORE CREEK COMMUNITY CHARTER DISTRICT,CALIFORNIA,602486.0,06059,157.0,7.0,22.428571428571427,CA,9.200000000000001,109768.0,3.6,High (>=90%)
SYCAMORE CUSD 427,Illinois,1738460.0,17037,3598.0,254.29,14.149199732588777,IL,12.5,69439.0,4.7,Medium (80-89%)
SYCAMORE VALLEY ACADEMY DISTRICT,CALIFORNIA,601469.0,06107,392.0,15.0,26.133333333333333,CA,17.5,71368.0,10.0,Medium (80-89%)
SYLACAUGA CITY,Alabama,103120.0,01121,2125.0,120.8,17.591059602649008,AL,17.0,59491.0,2.8000000000000003,Medium (80-89%)
SYLVAN GROVE,Kansas,2012120.0,20105,253.0,26.9,9.405204460966543,KS,11.8,53667.0,2.1,Medium (80-89%)
SYLVAN HEIGHTS SCIENCE CS,Pennsylvania,4200027.0,42043,216.0,15.0,14.4,PA,12.9,73929.0,3.2,Medium (80-89%)
SYLVAN UNION ELEMENTARY,California,638670.0,06099,7972.0,371.07,21.48381706955561,CA,12.600000000000001,81582.0,6.4,Medium (80-89%)
SYLVANIA SCHOOLS,Ohio,3904487.0,39095,7662.0,484.98,15.798589632562168,OH,18.2,60525.0,4.2,Medium (80-89%)
SYMMES VALLEY LOCAL,Ohio,3904796.0,39087,741.0,46.58,15.908115070845858,OH,16.900000000000002,56879.0,4.1000000000000005,Medium (80-89%)
SYNERGY CHARTER ACADEMY DISTRICT,CALIFORNIA,602228.0,06037,305.0,12.0,25.416666666666668,CA,13.700000000000001,86499.0,5.0,Medium (80-89%)
SYNERGY KINETIC ACADEMY DISTRICT,CALIFORNIA,602078.0,06037,447.0,19.03,23.48922753547031,CA,13.700000000000001,86499.0,5.0,Medium (80-89%)
SYNERGY PUBLIC SCHOOL INC. (92981),ARIZONA,400964.0,04013,595.0,,,AZ,11.100000000000001,86973.0,3.4000000000000004,Medium (80-89%)
SYNERGY QUANTUM ACADEMY DISTRICT,CALIFORNIA,601867.0,06037,543.0,34.68,15.657439446366782,CA,13.700000000000001,86499.0,5.0,Medium (80-89%)
SYOSSET CENTRAL SCHOOL DISTRICT,New York,3628560.0,36059,6938.0,667.01,10.401643153775806,NY,5.800000000000001,140466.0,3.1,High (>=90%)
SYRACUSE,Kansas,2012150.0,20075,549.0,38.0,14.447368421052632,KS,11.5,72657.0,1.8,Medium (80-89%)
SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,New York,3600104.0,36067,1003.0,58.7,17.086882453151617,NY,13.600000000000001,74388.0,3.5,Medium (80-89%)
SYRACUSE ARTS ACADEMY,Utah,4900044.0,49011,1739.0,87.86,19.792852264966992,UT,6.0,111081.0,2.4000000000000004,High (>=90%)
SYRACUSE CITY SCHOOL DISTRICT,New York,3628590.0,36067,18398.0,1546.62,11.895617540184404,NY,13.600000000000001,74388.0,3.5,Medium (80-89%)
SYRACUSE-DUNBAR-AVOCA SCHOOLS,Nebraska,3177550.0,31131,793.0,58.7,13.509369676320272,NE,8.0,76448.0,2.2,High (>=90%)
SYRINGA MOUNTAIN SCHOOL INC.,Idaho,1600166.0,16013,93.0,8.48,10.966981132075471,ID,6.9,94471.0,2.7,High (>=90%)
T OR C,New Mexico,3502610.0,35051,1287.0,86.93,14.805015529736568,NM,23.5,40498.0,6.0,Low (<80%)
T.C.P. WORLD ACADEMY,Ohio,3900072.0,39061,386.0,13.0,29.692307692307693,OH,13.600000000000001,68810.0,3.2,Medium (80-89%)
T.I.M.E. COMMUNITY DISTRICT,CALIFORNIA,602561.0,06037,62.0,5.13,12.085769980506823,CA,13.700000000000001,86499.0,5.0,Medium (80-89%)
T2 HONORS ACADEMY,OHIO,3901568.0,39035,109.0,11.0,9.909090909090908,OH,16.0,61912.0,3.8000000000000003,Medium (80-89%)
TABERNACLE TOWNSHIP SCHOOL DISTRICT,New Jersey,3416020.0,34005,690.0,58.19,11.857707509881424,NJ,6.800000000000001,102384.0,3.9000000000000004,High (>=90%)
TACOMA SCHOOL DISTRICT,Washington,5308700.0,53053,28311.0,1634.03,17.325875289927357,WA,9.9,97493.0,4.7,High (>=90%)
TACONIC AND GREEN REGIONAL SCHOOL DISTRICT #63,VERMONT,5000417.0,50003,1643.0,102.15,16.084189916789036,VT,11.9,67124.0,2.5,Medium (80-89%)
TACONIC HILLS CENTRAL SCHOOL DISTRICT,New York,3628620.0,36021,1091.0,113.31,9.628452916776983,NY,13.700000000000001,73112.0,3.0,Medium (80-89%)
TACONY ACADEMY CS,Pennsylvania,4200821.0,42101,1084.0,65.0,16.676923076923078,PA,20.3,60196.0,4.2,Low (<80%)
TAFT CITY,California,638700.0,06029,2402.0,108.87,22.06301093046753,CA,19.0,68436.0,8.3,Medium (80-89%)
TAFT ISD,Texas,4842060.0,48409,822.0,69.88,11.763022323983973,TX,17.2,61411.0,4.800000000000001,Medium (80-89%)
TAFT SD 90,Illinois,1738520.0,17197,276.0,20.5,13.463414634146341,IL,7.2,103587.0,4.2,High (>=90%)
TAFT UNION HIGH,California,638730.0,06029,1186.0,62.04,19.116698903932946,CA,19.0,68436.0,8.3,Medium (80-89%)
TAHLEQUAH,Oklahoma,4029380.0,40021,3607.0,235.13,15.340449963849785,OK,18.7,50434.0,3.5,Medium (80-89%)
TAHOE-TRUCKEE UNIFIED,California,638770.0,06057,3965.0,197.02,20.1248604202619,CA,10.9,87142.0,3.9000000000000004,Medium (80-89%)
TAHOKA ISD,Texas,4842090.0,48305,595.0,61.2,9.722222222222221,TX,16.7,57338.0,3.3000000000000003,Medium (80-89%)
TAHOLAH SCHOOL DISTRICT,Washington,5308730.0,53027,168.0,16.76,10.023866348448687,WA,15.100000000000001,65758.0,6.300000000000001,Medium (80-89%)
TAHOMA SCHOOL DISTRICT,Washington,5308760.0,53033,9112.0,475.27,19.172259978538516,WA,8.8,120672.0,3.4000000000000004,High (>=90%)
TAHQUAMENON AREA SCHOOLS,Michigan,2625350.0,26095,503.0,36.34,13.84149697303247,MI,20.200000000000003,51664.0,5.9,Low (<80%)
TALAWANDA CITY,Ohio,3904615.0,39017,3000.0,163.6,18.337408312958434,OH,11.9,80066.0,3.2,Medium (80-89%)
TALBOT COUNTY,Georgia,1304650.0,13263,408.0,37.0,11.027027027027026,GA,27.3,41656.0,3.3000000000000003,Low (<80%)
TALBOT COUNTY PUBLIC SCHOOLS,Maryland,2400630.0,24041,4523.0,334.0,13.54191616766467,MD,10.100000000000001,80371.0,2.2,Medium (80-89%)
TALIAFERRO COUNTY,Georgia,1304680.0,13265,187.0,26.0,7.1923076923076925,GA,24.5,46469.0,3.8000000000000003,Low (<80%)
TALIHINA,Oklahoma,4029400.0,40079,511.0,44.5,11.48314606741573,OK,21.0,50469.0,4.0,Low (<80%)
TALLADEGA CITY,Alabama,103150.0,01121,1560.0,96.0,16.25,AL,17.0,59491.0,2.8000000000000003,Medium (80-89%)
TALLADEGA COUNTY,Alabama,103180.0,01121,7204.0,379.24,18.99588650986183,AL,17.0,59491.0,2.8000000000000003,Medium (80-89%)
TALLAPOOSA COUNTY,Alabama,103210.0,01123,2791.0,173.35,16.100374963945775,AL,15.100000000000001,60583.0,2.5,Medium (80-89%)
TALLASSEE CITY,Alabama,103240.0,01051,1536.0,100.0,15.36,AL,12.5,73125.0,2.1,Medium (80-89%)
TALLMADGE CITY,Ohio,3904488.0,39153,2464.0,134.86,18.27079934747145,OH,12.9,69786.0,3.7,Medium (80-89%)
TALMADGE PUBLIC SCHOOLS,Maine,2312810.0,23029,1.0,0.0,inf,ME,20.1,48104.0,4.1000000000000005,Low (<80%)
TALOGA,Oklahoma,4029430.0,40043,107.0,17.61,6.076093128904032,OK,13.8,55952.0,2.0,Medium (80-89%)
TAMALPAIS UNION HIGH,California,638790.0,06041,4837.0,247.98,19.505605290749255,CA,8.700000000000001,139197.0,3.3000000000000003,High (>=90%)
TAMAQUA AREA SD,Pennsylvania,4223220.0,42107,2099.0,131.0,16.022900763358777,PA,14.200000000000001,63479.0,4.0,Medium (80-89%)
TAMAROA SCHOOL DIST 5,Illinois,1738550.0,17145,91.0,8.5,10.705882352941176,IL,17.0,62830.0,5.300000000000001,Medium (80-89%)
TAMWORTH SCHOOL DISTRICT,New Hampshire,3306600.0,33003,185.0,23.5,7.872340425531915,NH,8.8,77303.0,2.3000000000000003,High (>=90%)
TANANA CITY SCHOOL DISTRICT,Alaska,200715.0,02290,29.0,2.0,14.5,AK,21.900000000000002,49498.0,9.0,Low (<80%)
TANEYVILLE R-II,Missouri,2929910.0,29213,136.0,16.65,8.168168168168169,MO,13.600000000000001,54514.0,4.9,Medium (80-89%)
TANGIPAHOA PARISH,Louisiana,2201680.0,22105,20700.0,1109.97,18.649152679802157,LA,19.0,55432.0,4.3,Medium (80-89%)
TANNEHILL,Oklahoma,4029520.0,40121,142.0,11.9,11.932773109243698,OK,18.400000000000002,51514.0,4.5,Medium (80-89%)
TANQUE VERDE UNIFIED DISTRICT (4408),Arizona,408280.0,04019,2245.0,129.36,17.354669140383425,AZ,14.0,69553.0,3.8000000000000003,Medium (80-89%)
TANTASQUA,Massachusetts,2511490.0,25027,1770.0,133.63,13.245528698645515,MA,10.9,93561.0,3.5,Medium (80-89%)
TAOS,New Mexico,3502520.0,35055,2267.0,184.1,12.313959804454102,NM,18.5,53935.0,4.4,Medium (80-89%)
TAOS ACADEMY,New Mexico,3500118.0,35055,274.0,21.99,12.460209185993634,NM,18.5,53935.0,4.4,Medium (80-89%)
TAOS INTEGRATED SCHOOL OF ARTS,New Mexico,3500127.0,35055,206.0,14.62,14.09028727770178,NM,18.5,53935.0,4.4,Medium (80-89%)
TAOS INTERNATIONAL SCHOOL,New Mexico,3500163.0,35055,177.0,15.29,11.576193590582081,NM,18.5,53935.0,4.4,Medium (80-89%)
TAPESTRY CHARTER SCHOOL,New York,3600038.0,36029,1108.0,89.9,12.32480533926585,NY,14.100000000000001,70443.0,3.8000000000000003,Medium (80-89%)
TARGET RANGE ELEM,Montana,3025890.0,30063,574.0,33.51,17.129215159653835,MT,11.4,72882.0,2.9000000000000004,Medium (80-89%)
TARKINGTON ISD,Texas,4842210.0,48291,1893.0,123.25,15.359026369168356,TX,14.5,72329.0,5.5,Medium (80-89%)
TARKIO R-I,Missouri,2929940.0,29005,335.0,40.5,8.271604938271604,MO,11.3,56797.0,2.7,Medium (80-89%)
TARRANT CITY,Alabama,103270.0,01073,1271.0,69.83,18.201346126306746,AL,16.0,64726.0,2.5,Medium (80-89%)
TATE CO SCHOOL DIST,Mississippi,2804230.0,28137,2014.0,151.98,13.251743650480327,MS,15.100000000000001,62784.0,3.3000000000000003,Medium (80-89%)
TATTNALL COUNTY,Georgia,1304770.0,13267,3591.0,278.2,12.907979870596694,GA,25.700000000000003,48998.0,3.2,Low (<80%)
TATUM,New Mexico,3502550.0,35025,298.0,22.5,13.244444444444444,NM,17.0,60820.0,3.5,Medium (80-89%)
